listing_id,neighbourhood_cleansed,room_type,accommodates,number_of_reviews,review_scores_rating,host_is_superhost,total_days,total_occupied_days,occupancy_rate
8841107,Park Slope,Entire home/apt,2,0,,False,365,365,1.0
1146409808397284516,Upper West Side,Entire home/apt,3,5,4.4,False,365,28,0.0767123287671232
1010237549953170592,Prospect Heights,Private room,2,44,4.98,True,365,9,0.0246575342465753
39066657,Crown Heights,Entire home/apt,4,10,4.3,False,365,365,1.0
52421882,Clinton Hill,Entire home/apt,4,2,5.0,True,365,365,1.0
1511424808096318956,Downtown Brooklyn,Entire home/apt,2,0,,False,365,56,0.1534246575342465
1480572386769633248,Bedford-Stuyvesant,Private room,1,2,5.0,True,365,37,0.1013698630136986
21813179,Hell's Kitchen,Private room,4,1,5.0,False,365,365,1.0
45727008,Bushwick,Entire home/apt,4,6,5.0,False,365,2,0.0054794520547945
1532566137420753353,Washington Heights,Entire home/apt,4,0,,True,365,137,0.3753424657534246
4585748,Williamsburg,Private room,1,0,,False,365,365,1.0
1272440362626897836,Clinton Hill,Entire home/apt,2,0,,False,365,322,0.8821917808219178
1122506270057088555,Flatbush,Entire home/apt,2,0,,True,365,365,1.0
726344889201919789,Morrisania,Private room,1,0,,False,365,0,0.0
52405277,East Flatbush,Private room,1,72,4.81,True,365,33,0.0904109589041095
30394467,Chelsea,Entire home/apt,2,0,,False,365,38,0.1041095890410958
18018752,Crown Heights,Entire home/apt,3,115,4.79,False,365,365,1.0
31584089,Chelsea,Entire home/apt,2,1,5.0,False,365,121,0.3315068493150684
653121626548977499,Upper West Side,Private room,2,19,4.68,True,365,21,0.0575342465753424
14222252,Washington Heights,Entire home/apt,4,177,4.73,False,365,111,0.3041095890410958
987760982489385340,Kingsbridge,Private room,2,0,,False,365,276,0.7561643835616438
46746791,East Village,Entire home/apt,2,8,4.75,False,365,166,0.4547945205479452
873344317841191519,Jamaica,Private room,2,12,4.58,True,365,5,0.0136986301369863
7024774,Fort Greene,Entire home/apt,4,4,5.0,False,365,365,1.0
5543996,Midwood,Entire home/apt,2,0,,False,365,365,1.0
18636030,Morningside Heights,Private room,1,0,,False,365,365,1.0
684533628871857518,Harlem,Entire home/apt,2,25,4.72,False,365,365,1.0
1377989954454959708,Ozone Park,Private room,1,2,5.0,True,365,0,0.0
2942732,Washington Heights,Entire home/apt,2,8,5.0,False,365,1,0.0027397260273972
21518777,Williamsburg,Entire home/apt,3,1,5.0,False,365,365,1.0
1435598547683604464,Roosevelt Island,Entire home/apt,2,1,4.0,False,365,108,0.2958904109589041
38515796,Roosevelt Island,Private room,3,17,4.82,False,365,96,0.2630136986301369
19731551,Upper West Side,Entire home/apt,3,35,4.8,True,365,47,0.1287671232876712
1373509154468025422,Ozone Park,Entire home/apt,4,1,5.0,True,365,0,0.0
13199140,Upper East Side,Entire home/apt,2,1,5.0,False,365,365,1.0
19117207,Upper East Side,Private room,1,17,4.94,False,365,365,1.0
966732971872955190,East Flatbush,Private room,2,1,5.0,False,365,95,0.2602739726027397
37216694,Astoria,Entire home/apt,2,3,5.0,False,365,365,1.0
1476941971441847969,East Elmhurst,Entire home/apt,8,0,,False,365,0,0.0
2261018,Murray Hill,Entire home/apt,2,15,4.47,False,365,365,1.0
18755951,East Village,Entire home/apt,2,1,5.0,False,365,365,1.0
53858082,Bedford-Stuyvesant,Private room,1,1,4.0,False,365,0,0.0
36240195,Hell's Kitchen,Private room,2,1,4.0,True,365,365,1.0
711501151642222800,Spuyten Duyvil,Private room,2,0,,False,365,0,0.0
30559544,Williamsburg,Entire home/apt,2,3,5.0,False,365,365,1.0
952770872245256198,Williamsburg,Private room,2,8,3.88,False,365,365,1.0
50652330,Bushwick,Private room,1,2,4.5,False,365,0,0.0
46608176,Hell's Kitchen,Entire home/apt,4,22,4.82,False,365,260,0.7123287671232876
10730086,Bedford-Stuyvesant,Private room,2,10,4.8,False,365,365,1.0
40256858,Williamsburg,Private room,1,16,5.0,False,365,365,1.0
823349333746787093,Upper East Side,Entire home/apt,6,0,,False,365,155,0.4246575342465753
45957861,Long Island City,Entire home/apt,8,32,4.78,False,365,300,0.821917808219178
1106772501343820576,Hell's Kitchen,Entire home/apt,4,3,3.33,False,365,104,0.284931506849315
6716199,Astoria,Private room,1,3,4.33,False,365,365,1.0
30695780,Upper East Side,Private room,2,18,5.0,False,365,365,1.0
47159537,Williamsburg,Entire home/apt,6,14,4.21,False,365,0,0.0
29944408,Woodside,Private room,1,11,4.55,False,365,365,1.0
1153751973176624412,Midtown,Entire home/apt,4,46,4.72,False,365,98,0.2684931506849315
27056608,Kips Bay,Entire home/apt,4,0,,False,365,365,1.0
54508,Park Slope,Private room,2,226,4.8,True,365,76,0.2082191780821917
641407498918275357,Bedford-Stuyvesant,Private room,1,193,4.8,False,365,119,0.3260273972602739
9607482,Midtown,Entire home/apt,2,6,4.5,False,365,365,1.0
1254917685336216399,Chelsea,Entire home/apt,1,41,4.66,False,365,287,0.7863013698630136
557509075015430163,East Elmhurst,Private room,1,107,4.53,False,365,23,0.0630136986301369
861553709041397027,Lower East Side,Private room,1,1,5.0,False,365,365,1.0
1498013960232095872,Long Island City,Hotel room,2,0,,False,365,63,0.1726027397260273
31933373,Bushwick,Entire home/apt,4,127,4.87,True,365,273,0.747945205479452
47783561,Upper West Side,Private room,1,158,4.91,False,365,116,0.3178082191780821
34127215,Williamsburg,Entire home/apt,6,33,5.0,True,365,18,0.0493150684931506
24518005,Crown Heights,Private room,1,1,5.0,False,365,365,1.0
918239,Williamsburg,Private room,1,117,4.75,False,365,275,0.7534246575342465
1466099923279398175,Richmond Hill,Private room,1,0,,False,365,345,0.9452054794520548
52731316,Greenpoint,Private room,2,46,4.74,False,365,365,1.0
53373979,Astoria,Private room,1,67,4.94,False,365,95,0.2602739726027397
33010488,Midtown,Entire home/apt,2,105,4.99,False,365,124,0.3397260273972602
3860899,Williamsburg,Private room,1,0,,False,365,365,1.0
37184442,Bedford-Stuyvesant,Private room,2,11,4.55,False,365,365,1.0
9181806,Bedford-Stuyvesant,Entire home/apt,2,192,4.89,False,365,147,0.4027397260273972
49871065,Midtown,Private room,2,34,4.68,False,365,339,0.9287671232876712
542239053789372886,Canarsie,Entire home/apt,9,9,4.56,False,365,148,0.4054794520547945
28391512,St. Albans,Private room,1,134,4.78,True,365,0,0.0
52862058,Financial District,Entire home/apt,2,1,5.0,False,365,282,0.7726027397260273
1292314114066531212,Fort Hamilton,Private room,2,0,,False,365,76,0.2082191780821917
46646140,Midtown,Entire home/apt,3,7,4.86,True,365,185,0.5068493150684931
3187925,Fort Greene,Entire home/apt,4,47,4.83,False,365,214,0.5863013698630136
32845331,Bedford-Stuyvesant,Entire home/apt,3,340,4.76,True,365,30,0.0821917808219178
1019629533271481308,Harlem,Private room,3,50,4.72,True,365,58,0.158904109589041
1461498891813538242,Midtown,Entire home/apt,4,0,,False,365,105,0.2876712328767123
49617481,Harlem,Entire home/apt,16,0,,False,365,0,0.0
2385779,Bedford-Stuyvesant,Private room,2,195,4.8,True,365,30,0.0821917808219178
1164334861926688548,Midtown,Entire home/apt,2,0,,False,365,2,0.0054794520547945
20483469,Forest Hills,Private room,2,17,4.88,False,365,365,1.0
18560569,Harlem,Entire home/apt,2,92,4.86,True,365,18,0.0493150684931506
6757821,Morningside Heights,Private room,1,0,,False,365,365,1.0
1420215754495738771,West Village,Entire home/apt,2,0,,False,365,8,0.021917808219178
13623987,Upper East Side,Entire home/apt,3,6,4.33,False,365,1,0.0027397260273972
10232344,Murray Hill,Entire home/apt,2,0,,False,365,365,1.0
1097852292327166400,East Harlem,Private room,2,0,,False,365,96,0.2630136986301369
13061064,Upper East Side,Private room,2,1,5.0,False,365,365,1.0
40558396,Washington Heights,Private room,3,0,,False,365,365,1.0
30066459,Morningside Heights,Entire home/apt,2,0,,False,365,365,1.0
721612728001471389,Bushwick,Private room,2,6,4.17,False,365,19,0.0520547945205479
1005680400003560176,Bedford-Stuyvesant,Private room,2,0,,True,365,96,0.2630136986301369
1227311058043740187,East New York,Entire home/apt,4,0,,False,365,2,0.0054794520547945
1385758419382486826,Concourse,Private room,2,12,5.0,True,365,51,0.1397260273972602
808151077351402875,Brownsville,Entire home/apt,2,5,5.0,False,365,0,0.0
34051551,Richmond Hill,Private room,2,14,4.64,True,365,0,0.0
39199816,Crown Heights,Private room,2,181,4.99,False,365,365,1.0
33135950,Flatbush,Entire home/apt,2,291,4.97,False,365,51,0.1397260273972602
46428730,Financial District,Private room,2,51,4.78,False,365,365,1.0
2250790,Upper West Side,Entire home/apt,2,11,4.91,False,365,192,0.5260273972602739
1522708614887352457,Upper West Side,Entire home/apt,4,0,,False,365,19,0.0520547945205479
21094022,Williamsburg,Private room,2,1,5.0,False,365,365,1.0
963017194270461755,Harlem,Private room,2,0,,False,365,96,0.2630136986301369
704838,Woodside,Entire home/apt,6,98,4.72,False,365,10,0.0273972602739726
2923381,Inwood,Entire home/apt,5,16,4.88,False,365,304,0.8328767123287671
9172067,Chelsea,Entire home/apt,7,1,5.0,False,365,365,1.0
619354374288622502,Lower East Side,Entire home/apt,6,16,4.69,True,365,26,0.0712328767123287
889592904643916548,Elmhurst,Private room,2,4,3.75,False,365,365,1.0
10031902,Hell's Kitchen,Entire home/apt,3,14,4.86,False,365,14,0.0383561643835616
19674497,Prospect Heights,Entire home/apt,3,6,5.0,True,365,3,0.0082191780821917
623312636097789885,Bedford-Stuyvesant,Private room,2,2,5.0,False,365,365,1.0
723396979906254244,Bedford-Stuyvesant,Private room,1,0,,False,365,1,0.0027397260273972
892107678392660367,Bedford-Stuyvesant,Private room,1,16,5.0,False,365,307,0.8410958904109589
28070872,East Elmhurst,Private room,1,0,,False,365,365,1.0
38559180,Upper West Side,Entire home/apt,2,32,4.63,False,365,96,0.2630136986301369
1293526602357369979,Flushing,Entire home/apt,6,0,,True,365,90,0.2465753424657534
1274143776879009441,Bedford-Stuyvesant,Private room,1,4,5.0,False,365,122,0.3342465753424657
50382110,Upper West Side,Entire home/apt,2,22,5.0,True,365,294,0.8054794520547945
1004466409355496588,East Elmhurst,Private room,2,190,4.87,True,365,122,0.3342465753424657
1299194338143932677,Upper West Side,Entire home/apt,4,0,,False,365,100,0.273972602739726
613625022147622040,Throgs Neck,Entire home/apt,11,8,3.75,False,365,0,0.0
1021209119661167704,Theater District,Private room,1,1,5.0,False,365,275,0.7534246575342465
629455083096848189,Flushing,Private room,2,0,,False,365,365,1.0
18997907,Williamsburg,Private room,2,1,5.0,False,365,365,1.0
15461512,Kingsbridge,Private room,1,3,5.0,False,365,365,1.0
1034962239819796348,Richmond Hill,Private room,2,0,,False,365,185,0.5068493150684931
15963664,Morningside Heights,Private room,1,0,,False,365,365,1.0
1040252422435594691,Midtown,Private room,2,0,,False,365,365,1.0
808628037194879729,Midtown,Entire home/apt,2,0,,False,365,31,0.084931506849315
52240531,Lower East Side,Entire home/apt,4,39,4.87,False,365,103,0.2821917808219178
974927953560232331,Sunnyside,Private room,2,6,3.33,False,365,193,0.5287671232876712
698419852045609952,Harlem,Private room,4,0,,False,365,1,0.0027397260273972
782436079416449092,Bedford-Stuyvesant,Private room,1,0,,False,365,1,0.0027397260273972
43986380,Jackson Heights,Private room,2,1,4.0,False,365,335,0.917808219178082
11532518,East Village,Entire home/apt,2,0,,False,365,365,1.0
43727448,Clinton Hill,Entire home/apt,4,0,,False,365,365,1.0
22251884,Tribeca,Entire home/apt,2,164,4.88,False,365,185,0.5068493150684931
800109577943565836,East Flatbush,Entire home/apt,5,0,,False,365,365,1.0
1421158230128985385,Williamsburg,Private room,1,0,,False,365,1,0.0027397260273972
54084803,Vinegar Hill,Private room,2,2,5.0,False,365,365,1.0
1170322411304044778,Flatiron District,Entire home/apt,2,0,,False,365,2,0.0054794520547945
8914109,Harlem,Private room,4,22,4.95,False,365,365,1.0
1558003773819817997,Williamsburg,Entire home/apt,2,0,,False,365,289,0.7917808219178082
1072469435240273047,Financial District,Private room,2,176,4.71,False,365,264,0.7232876712328767
22972328,Astoria,Private room,3,24,4.42,False,365,365,1.0
47183756,Rosedale,Private room,2,127,4.94,True,365,25,0.0684931506849315
7396662,Lower East Side,Private room,2,17,4.65,False,365,365,1.0
10863225,Upper West Side,Entire home/apt,4,0,,False,365,365,1.0
48369592,Upper East Side,Entire home/apt,2,19,5.0,False,365,329,0.9013698630136986
700206837960871675,Ridgewood,Private room,1,0,,False,365,0,0.0
1164333561779529154,Hell's Kitchen,Entire home/apt,2,0,,False,365,2,0.0054794520547945
1334984207204809917,Midtown,Private room,1,2,5.0,False,365,0,0.0
837527940398716058,Williamsburg,Entire home/apt,4,0,,False,365,365,1.0
22157683,Midtown,Entire home/apt,3,5,4.8,False,365,365,1.0
6005868,Williamsburg,Entire home/apt,5,46,4.85,False,365,167,0.4575342465753424
37887133,Bedford-Stuyvesant,Private room,2,0,,False,365,2,0.0054794520547945
847626209769232363,Elmhurst,Private room,2,4,5.0,False,365,316,0.8657534246575342
43569876,Richmond Hill,Private room,1,0,,False,365,227,0.621917808219178
1292855173673167580,East Harlem,Entire home/apt,4,1,3.0,False,365,20,0.0547945205479452
1537770261764538247,Greenwich Village,Entire home/apt,4,0,,False,365,17,0.0465753424657534
1728625,Williamsburg,Entire home/apt,2,18,5.0,False,365,365,1.0
931964176340868788,West Village,Entire home/apt,2,0,,False,365,152,0.4164383561643835
612409930265187755,Springfield Gardens,Entire home/apt,5,116,4.77,False,365,27,0.073972602739726
13669064,Flatiron District,Entire home/apt,2,15,4.27,False,365,57,0.1561643835616438
770626111287655384,Bedford-Stuyvesant,Private room,2,62,4.95,True,365,266,0.7287671232876712
52731161,Greenpoint,Private room,2,37,4.78,False,365,365,1.0
1272022641708356549,Kips Bay,Entire home/apt,2,4,4.75,False,365,306,0.8383561643835616
52365494,East Harlem,Entire home/apt,4,10,4.8,True,365,30,0.0821917808219178
1254249393302749237,Midtown,Entire home/apt,3,0,,False,365,1,0.0027397260273972
12494415,Morningside Heights,Entire home/apt,4,0,,False,365,365,1.0
17134357,Upper West Side,Private room,2,10,4.9,False,365,365,1.0
1277955,Windsor Terrace,Entire home/apt,4,1,5.0,False,365,365,1.0
52885971,Jamaica,Entire home/apt,2,42,4.69,False,365,28,0.0767123287671232
736187,Greenpoint,Private room,1,49,4.22,False,365,27,0.073972602739726
33653706,Upper East Side,Entire home/apt,6,15,4.47,False,365,7,0.0191780821917808
1318137984301005217,Chelsea,Entire home/apt,2,0,,False,365,105,0.2876712328767123
1525382626288024837,Crown Heights,Private room,1,0,,False,365,124,0.3397260273972602
559572983981929450,Wakefield,Private room,1,50,4.96,True,365,277,0.758904109589041
10609963,Flatiron District,Entire home/apt,2,0,,False,365,365,1.0
1311689357740272190,Sunset Park,Entire home/apt,4,4,5.0,True,365,276,0.7561643835616438
598713051061239312,East Flatbush,Entire home/apt,2,19,4.89,False,365,0,0.0
13246278,Lower East Side,Entire home/apt,4,7,4.0,False,365,221,0.6054794520547945
1425126358890866621,Mount Hope,Private room,1,2,5.0,False,365,123,0.336986301369863
21230082,Upper East Side,Entire home/apt,6,476,4.85,True,365,269,0.736986301369863
11872337,Clinton Hill,Entire home/apt,2,82,4.94,True,365,129,0.3534246575342465
600127034703248901,Upper East Side,Private room,2,0,,False,365,365,1.0
1211549563874716869,Williamsburg,Entire home/apt,2,6,4.83,False,365,362,0.9917808219178083
550653,Windsor Terrace,Private room,1,7,4.86,False,365,120,0.3287671232876712
1334738521202874757,Brooklyn Heights,Entire home/apt,2,0,,False,365,360,0.9863013698630136
53862013,Midtown,Entire home/apt,3,3,4.33,True,365,265,0.7260273972602739
21964596,Bushwick,Entire home/apt,4,51,4.9,False,365,365,1.0
1717215,Longwood,Private room,2,0,,False,365,365,1.0
32857674,Bedford-Stuyvesant,Entire home/apt,2,321,4.73,True,365,12,0.0328767123287671
641503565693174262,Morrisania,Private room,2,76,4.86,False,365,350,0.958904109589041
41899583,City Island,Entire home/apt,2,2,5.0,False,365,326,0.8931506849315068
822383556854983290,Hell's Kitchen,Private room,4,3,5.0,False,365,200,0.547945205479452
675885956612647744,Harlem,Entire home/apt,3,65,4.74,True,365,365,1.0
846587639339097812,Briarwood,Private room,4,3,4.33,True,365,365,1.0
4271877,Bedford-Stuyvesant,Private room,4,176,4.51,False,365,276,0.7561643835616438
45710731,Kips Bay,Entire home/apt,2,267,4.47,False,365,56,0.1534246575342465
11619832,Harlem,Entire home/apt,4,153,4.51,False,365,88,0.2410958904109589
43022519,Astoria,Entire home/apt,2,11,4.82,False,365,95,0.2602739726027397
1146653,Upper West Side,Entire home/apt,3,22,4.89,False,365,0,0.0
46193211,Murray Hill,Entire home/apt,1,9,5.0,False,365,0,0.0
12344456,Park Slope,Private room,2,399,4.92,True,365,162,0.4438356164383561
696897885891595504,Park Slope,Entire home/apt,6,0,,False,365,147,0.4027397260273972
45300663,Woodside,Private room,1,2,5.0,False,365,365,1.0
21816278,Bedford-Stuyvesant,Private room,3,4,4.5,False,365,365,1.0
950960023109020864,Bedford-Stuyvesant,Private room,3,0,,False,365,96,0.2630136986301369
852632,Gowanus,Private room,1,258,4.93,False,365,18,0.0493150684931506
5110541,Upper East Side,Entire home/apt,2,2,5.0,False,365,365,1.0
571008901636254490,Crown Heights,Entire home/apt,2,13,5.0,False,365,192,0.5260273972602739
736133252972764787,Upper East Side,Entire home/apt,2,11,4.64,False,365,22,0.0602739726027397
1510917353078119330,Bushwick,Entire home/apt,4,0,,False,365,248,0.6794520547945205
1526826683275297457,Midtown,Entire home/apt,2,0,,False,365,207,0.5671232876712328
1140715017508589269,Upper West Side,Entire home/apt,2,4,4.25,False,365,96,0.2630136986301369
1164623923675508142,Hell's Kitchen,Entire home/apt,2,0,,False,365,2,0.0054794520547945
52128548,Fresh Meadows,Entire home/apt,8,3,5.0,False,365,38,0.1041095890410958
4744276,Crown Heights,Private room,2,17,4.76,False,365,365,1.0
1475374757183299451,Gowanus,Entire home/apt,2,0,,False,365,105,0.2876712328767123
847330895220128568,Canarsie,Private room,2,33,4.97,False,365,119,0.3260273972602739
1164405964932982269,Lower East Side,Entire home/apt,2,0,,False,365,2,0.0054794520547945
1305023398903324406,Glendale,Entire home/apt,6,1,5.0,True,365,0,0.0
53867998,Hell's Kitchen,Entire home/apt,2,0,,False,365,0,0.0
4198695,Midwood,Private room,2,7,4.57,False,365,1,0.0027397260273972
16190110,Flatbush,Private room,1,8,4.5,False,365,365,1.0
1534156022499607559,Lower East Side,Entire home/apt,3,0,,False,365,1,0.0027397260273972
697076566224009161,Williamsburg,Entire home/apt,3,1,4.0,False,365,23,0.0630136986301369
701352651977610667,Kips Bay,Entire home/apt,4,4,4.5,False,365,92,0.2520547945205479
48265859,Bushwick,Private room,1,0,,False,365,0,0.0
1318106415889167101,Upper East Side,Entire home/apt,2,0,,False,365,249,0.6821917808219178
43450191,Woodside,Private room,1,2,4.0,False,365,308,0.8438356164383561
18806323,Arverne,Private room,2,186,4.96,True,365,24,0.0657534246575342
54364623,Bedford-Stuyvesant,Entire home/apt,4,90,4.91,False,365,273,0.747945205479452
36939782,Bushwick,Private room,2,31,4.94,False,365,365,1.0
1431107300502079181,Bushwick,Private room,1,0,,False,365,0,0.0
572620870722180872,East Flatbush,Entire home/apt,5,1,5.0,False,365,0,0.0
4790969,Prospect-Lefferts Gardens,Private room,1,82,4.77,False,365,19,0.0520547945205479
4331684,Midtown,Entire home/apt,4,16,4.88,False,365,365,1.0
1191451705516917532,Greenpoint,Entire home/apt,6,2,5.0,False,365,253,0.6931506849315068
984121414206555700,Williamsburg,Entire home/apt,2,1,5.0,False,365,259,0.7095890410958904
16330110,Canarsie,Entire home/apt,4,107,4.64,False,365,365,1.0
783995604151732967,Williamsburg,Private room,1,28,4.96,True,365,304,0.8328767123287671
833469190636161184,Bedford-Stuyvesant,Private room,1,0,,False,365,7,0.0191780821917808
13276320,Ditmars Steinway,Private room,2,4,4.25,False,365,365,1.0
1525677531123989989,Fort Greene,Entire home/apt,5,0,,False,365,0,0.0
17269342,Hell's Kitchen,Entire home/apt,2,33,5.0,False,365,365,1.0
26476238,Flushing,Private room,2,5,4.6,False,365,365,1.0
808629897642520802,Midtown,Entire home/apt,2,0,,False,365,36,0.0986301369863013
593000,Upper East Side,Entire home/apt,2,10,4.63,False,365,365,1.0
15260962,SoHo,Entire home/apt,6,64,4.84,True,365,0,0.0
5266888,East Village,Entire home/apt,3,27,4.81,False,365,365,1.0
900574988513659456,Chelsea,Private room,1,40,4.88,True,365,43,0.1178082191780821
17716140,Flatbush,Private room,2,115,4.74,False,365,0,0.0
47200931,Financial District,Private room,2,11,4.64,False,365,365,1.0
45581463,Upper East Side,Entire home/apt,2,1,4.0,False,365,10,0.0273972602739726
466457,Bedford-Stuyvesant,Entire home/apt,3,295,4.81,False,365,0,0.0
1103827004871780558,Williamsburg,Entire home/apt,2,1,4.0,True,365,262,0.7178082191780821
45752068,Upper East Side,Entire home/apt,5,7,4.86,False,365,50,0.136986301369863
1249977185980752588,Harlem,Private room,2,0,,False,365,1,0.0027397260273972
834049118953154552,Kips Bay,Private room,1,3,5.0,False,365,316,0.8657534246575342
52267684,Bedford-Stuyvesant,Entire home/apt,2,57,4.98,True,365,97,0.2657534246575342
50699494,Jamaica,Private room,5,59,4.73,True,365,9,0.0246575342465753
1162834133773285921,Boerum Hill,Entire home/apt,3,3,5.0,True,365,1,0.0027397260273972
53221519,Rego Park,Entire home/apt,5,20,4.9,True,365,276,0.7561643835616438
11772032,Sunnyside,Entire home/apt,5,39,4.31,False,365,188,0.5150684931506849
606366094972532271,Bedford-Stuyvesant,Private room,2,47,4.79,True,365,302,0.8273972602739726
1517555075974185062,Midtown,Entire home/apt,2,0,,False,365,133,0.3643835616438356
35038426,Midtown,Entire home/apt,5,189,4.4,False,365,43,0.1178082191780821
38299089,Upper East Side,Entire home/apt,5,13,4.31,False,365,2,0.0054794520547945
7985537,Prospect-Lefferts Gardens,Private room,2,13,4.69,False,365,365,1.0
1154008541926835914,Crown Heights,Private room,2,17,5.0,True,365,197,0.5397260273972602
4509560,Gramercy,Entire home/apt,3,19,4.42,False,365,28,0.0767123287671232
1236543137465968084,St. George,Private room,1,1,5.0,True,365,213,0.5835616438356164
1293624395435033229,Bedford-Stuyvesant,Private room,2,0,,True,365,1,0.0027397260273972
107630,Greenpoint,Entire home/apt,3,352,4.76,False,365,200,0.547945205479452
24083125,Gramercy,Private room,1,13,4.62,False,365,50,0.136986301369863
1258792412151502445,Hell's Kitchen,Entire home/apt,8,1,5.0,False,365,28,0.0767123287671232
23727037,East Flatbush,Private room,4,226,4.82,True,365,334,0.9150684931506848
28041818,South Ozone Park,Private room,2,224,4.55,False,365,186,0.5095890410958904
33716043,Washington Heights,Private room,2,91,4.84,False,365,1,0.0027397260273972
1029718396636573541,East Harlem,Entire home/apt,2,60,4.63,False,365,314,0.8602739726027397
47141317,Rockaway Beach,Entire home/apt,3,4,4.0,False,365,1,0.0027397260273972
1081331112442286544,SoHo,Private room,4,26,4.46,True,365,226,0.6191780821917808
815891316205624928,Woodhaven,Private room,2,87,4.97,True,365,13,0.0356164383561643
1070272052169818710,Midtown,Private room,2,279,4.57,False,365,216,0.5917808219178082
54217724,Williamsburg,Entire home/apt,5,8,5.0,True,365,1,0.0027397260273972
1490583954404918330,Harlem,Entire home/apt,8,0,,False,365,28,0.0767123287671232
48787946,Jackson Heights,Private room,2,3,5.0,False,365,365,1.0
52427990,Longwood,Private room,1,31,5.0,True,365,230,0.6301369863013698
13879611,Upper West Side,Entire home/apt,3,2,4.0,False,365,6,0.0164383561643835
26304163,South Slope,Entire home/apt,4,3,5.0,False,365,365,1.0
15857118,Bedford-Stuyvesant,Entire home/apt,5,93,4.73,False,365,95,0.2602739726027397
179670,East Village,Private room,1,128,4.89,False,365,282,0.7726027397260273
302705,Upper East Side,Private room,1,11,4.73,False,365,119,0.3260273972602739
12181485,Clinton Hill,Entire home/apt,2,13,4.85,False,365,365,1.0
1082000170765426636,Flatbush,Private room,1,2,5.0,True,365,365,1.0
1538234218418480883,Chelsea,Entire home/apt,2,0,,False,365,11,0.0301369863013698
1102741833418482380,Midtown,Private room,2,1,5.0,False,365,267,0.7315068493150684
41395190,Chelsea,Private room,2,154,4.86,False,365,31,0.084931506849315
13650177,Bedford-Stuyvesant,Entire home/apt,6,189,4.93,False,365,102,0.2794520547945205
1211539828374899678,Gramercy,Entire home/apt,2,2,5.0,True,365,95,0.2602739726027397
1455076426091993048,Little Italy,Entire home/apt,2,1,5.0,False,365,1,0.0027397260273972
1564637179490715318,Upper West Side,Private room,1,0,,False,365,238,0.6520547945205479
1379159191159797388,Williamsburg,Entire home/apt,7,3,5.0,True,365,98,0.2684931506849315
20772650,Upper East Side,Entire home/apt,2,9,4.67,False,365,100,0.273972602739726
17624418,Bay Ridge,Entire home/apt,5,6,5.0,False,365,289,0.7917808219178082
39411592,Flushing,Private room,1,0,,False,365,188,0.5150684931506849
635125760914245990,Van Nest,Entire home/apt,2,38,4.45,False,365,0,0.0
1115381,Gowanus,Private room,1,1,5.0,False,365,365,1.0
15581667,Ditmars Steinway,Entire home/apt,3,29,4.76,False,365,365,1.0
1284305290711173883,Upper West Side,Private room,2,0,,False,365,31,0.084931506849315
7901715,Harlem,Private room,2,2,4.5,False,365,365,1.0
29016907,St. Albans,Private room,1,44,4.84,False,365,96,0.2630136986301369
53941089,SoHo,Entire home/apt,16,0,,False,365,365,1.0
42498484,Williamsburg,Private room,2,1,5.0,False,365,306,0.8383561643835616
45595732,Little Italy,Entire home/apt,2,36,4.67,False,365,281,0.7698630136986301
1097114648877714131,Washington Heights,Private room,2,933,4.51,False,365,278,0.7616438356164383
44281187,Midtown,Entire home/apt,7,355,4.67,False,365,124,0.3397260273972602
1132520611563029476,Greenpoint,Entire home/apt,3,1,4.0,False,365,6,0.0164383561643835
915485774792788806,Bushwick,Entire home/apt,2,0,,False,365,6,0.0164383561643835
1164549583523150661,SoHo,Entire home/apt,2,0,,False,365,2,0.0054794520547945
1027509804398931423,Forest Hills,Entire home/apt,2,0,,False,365,276,0.7561643835616438
667193462423431721,Rockaway Beach,Entire home/apt,4,14,4.71,False,365,0,0.0
1123930551455333128,Bushwick,Entire home/apt,4,4,5.0,True,365,204,0.558904109589041
45970489,Lower East Side,Entire home/apt,2,0,,False,365,365,1.0
25619849,East Village,Private room,2,71,4.86,True,365,316,0.8657534246575342
4679967,Harlem,Private room,2,6,4.83,False,365,365,1.0
4976848,Lower East Side,Private room,1,109,4.41,False,365,0,0.0
909408376953508661,Chelsea,Entire home/apt,2,1,5.0,False,365,365,1.0
944912791363398658,Greenwich Village,Entire home/apt,4,1,5.0,True,365,174,0.4767123287671232
869611205356082975,Washington Heights,Entire home/apt,2,12,4.92,True,365,171,0.4684931506849315
1209393633569416487,SoHo,Private room,2,82,4.79,True,365,213,0.5835616438356164
1040243842203592745,Crown Heights,Private room,1,0,,False,365,96,0.2630136986301369
1253076398641184626,Hell's Kitchen,Entire home/apt,3,0,,False,365,0,0.0
1042218107096684067,Flushing,Private room,2,1,4.0,False,365,123,0.336986301369863
50504090,Prospect-Lefferts Gardens,Private room,2,70,4.61,False,365,365,1.0
766657348274802404,Murray Hill,Private room,12,0,,False,365,109,0.2986301369863013
45876170,Bedford-Stuyvesant,Private room,1,4,4.5,False,365,1,0.0027397260273972
42589526,Flatiron District,Private room,2,0,,False,365,2,0.0054794520547945
20263650,Upper West Side,Entire home/apt,2,8,4.88,False,365,365,1.0
588184187445624199,Throgs Neck,Private room,2,0,,False,365,365,1.0
828084046100883383,East Village,Entire home/apt,2,3,5.0,False,365,38,0.1041095890410958
30046737,St. Albans,Entire home/apt,3,100,4.66,False,365,365,1.0
